timestamp (swe),latitude truck,longitude truck,heading truck,latitude trailer,longitude trailer,heading trailer,angle sensor,roadWheelAngle,steeringWheelAngle,heading diff,truck_sensor_x,truck_sensor_y,trailer_sensor_x,trailer_sensor_y,normalized heading trailer,normalized heading truck,kingpin_y,kingpin_x,trailer_y,trailer_x,trailer_COG_y,trailer_COG_x
2024-10-02 11:21:48.999591,57.771519982990526,12.743484193664875,-19.784719679993444,57.77143388969867,12.743548862149826,-23.027875659606735,0.33199005258546777,0.492251144,10.023460938,3.2431559796132916,107.08437127440907,106.06343864353535,101.79998292913054,97.15392266981401,27.127880097917213,30.371036077530505,103.99279216259336,105.87093682996529,97.02042401511872,101.7315862245714,92.2608262436462,104.1382203144672
2024-10-02 11:21:49.032924,57.771519899181406,12.743484332556733,-19.689713728263605,57.771433792721865,12.743548938173333,-23.024118011400336,0.39789005258546695,0.492251144,10.025414063,3.334404283136731,107.08252455460467,106.05111378587745,101.79461140621923,97.14353765331788,27.131637746123612,30.466042029260343,103.98248222719927,105.86565830293988,97.01004348459355,101.72620594652044,92.25062995285005,104.13271999057012
2024-10-02 11:21:49.066258,57.77151982679683,12.743484452772465,-19.60676853812196,57.771433709406665,12.743549002619398,-23.021520602729343,0.49674005258549414,0.4922903113333333,10.025414063,3.4147520646073843,107.0809393922013,106.04045723967843,101.78996345818071,97.13465533719683,27.134235154794606,30.54898721940199,103.97358946475057,105.8610797277461,97.0011642696572,101.72155194681655,92.24181575374652,104.12798810652066
2024-10-02 11:21:49.099591,57.77151973957098,12.743484597061599,-19.510989093369457,57.7714336104791,12.743549079712775,-23.018951841947512,0.5955900525854645,0.492309895,10.025414063,3.5079627485780556,107.0790072607623,106.02764205383511,101.78446633690551,97.12408244509378,27.136803915576436,30.644766664154492,103.96281636459533,105.85569418838242,96.9905944448044,101.71604884076058,92.23112035726434,104.12245095271075
2024-10-02 11:21:49.132924,57.771519649242,12.743484745469132,-19.412994211808957,57.77143350934261,12.743549158591,-23.01752899675633,0.6615900525854954,0.492309895,10.025414063,3.604534784947372,107.07696763398936,106.01441740563673,101.77884889521212,97.11327056952337,27.13822676076762,30.74276154571499,103.9516870085564,105.85012481236922,96.97978426830963,101.71042808413627,92.22003404447517,104.11679759844782
2024-10-02 11:21:49.166258,57.77151956790747,12.743484875937499,-19.327470711588948,57.77143342186486,12.743549227248566,-23.01521806698265,0.7493900525855111,0.492309895,10.025414063,3.6877473553937037,107.07501034785352,106.00265429770303,101.77400660555685,97.10389909112517,27.140537690541297,30.828285045935,103.94175746526446,105.84508992520632,96.97041554965939,101.70558041058918,92.21017441479809,104.11162631935862
2024-10-02 11:21:49.199591,57.77151947130205,12.743485028028275,-19.22783335101569,57.77143331869718,12.743549308458775,-23.01332253161049,0.8263400525855218,0.492192393,10.025414063,3.7854891805948014,107.07257582129941,105.98881414097025,101.76830490706165,97.09283584578267,27.142433225913457,30.92792240650826,103.93005925526855,105.83907336058058,96.95935456815656,101.69987429605092,92.19853355540705,104.1054978816423
2024-10-02 11:21:49.232924,57.771519376458,12.743485176792634,-19.12506382116261,57.771433214839334,12.743549390231365,-23.01290713720933,0.9471900525854835,0.492192393,10.025414063,3.8878433160467196,107.07016454605582,105.97525165583603,101.76256579611498,97.08169771623345,27.14284862031462,31.03069193636134,103.91871257294854,105.83297135154001,96.94821693473277,101.6941342173668,92.18719944159812,104.09937135658598
2024-10-02 11:21:49.266258,57.771519296918505,12.743485303449432,-19.03734398272793,57.771433125010965,12.743549460789067,-23.011302855382652,1.0130900525854827,0.492192393,10.025414063,3.9739588726547233,107.06821485412686,105.96379082202176,101.75759549817326,97.0720718878994,27.144452902141296,31.11841177479602,103.90914829139834,105.82787454947118,96.93859302253524,101.68916018199002,92.17768370217334,104.09417987282902
2024-10-02 11:21:49.299591,57.771519205189925,12.743485451814225,-18.93459355146771,57.77143301948315,12.74354954316105,-23.009612629886753,1.111940052585453,0.492192393,10.025414063,4.075019078419043,107.06605416473028,105.95046846824702,101.75173677927675,97.06078741028148,27.146143127637195,31.22116220605624,103.89805358395432,105.82203119760557,96.92731056381724,101.68329752549677,92.16664014019364,104.0882367685124
